,,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Jones,OX-OXFORD,0,0.16,0.0,0.0,0,0.0,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0
Jones,RLWS-RICHLAND WASHINGTON,0,0.0,0.0,0.32,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Jones,ROHA-ROME/HALE,0,0.16,0.0,0.32,0,0.0,0.0,0,0.32,0.0,0.0,0.0,0.0,0.0
Jones,SGMC-SC GRV/MADISON/CLAY,0,0.16,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Jones,WY-WYOMING,0,0.16,0.0,0.16,0,0.0,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,Adams,0,0.0,0.0,0.1143,0,0.0,0.0,0,0.0,0.0,0.1143,0.0,0.0,0.0
Keokuk,Benton/Steady Run,0,0.0,0.0,0.1143,0,0.0,0.1143,0,0.1143,0.0,0.0,0.0,0.0,0.0
Keokuk,East/West Lancaster,0,0.0,0.0,0.1143,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,English River/Liberty,0,0.1143,0.0,0.1143,0,0.0,0.0,0,0.2286,0.0,0.0,0.0,0.0,0.0
Keokuk,Jackson,0,0.0,0.0,0.0,0,0.1143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,Lafayette/Clear Creek,0,0.0,0.0,0.1143,0,0.0,0.1143,0,0.2286,0.0,0.2286,0.0,0.0,0.0
Keokuk,Prairie,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1143,0.0,0.0,0.0,0.0,0.0
Keokuk,Richland,0,0.1143,0.0,0.1143,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,Sigourney 1st Ward,0,0.1143,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1143,0.0,0.0,0.0
Keokuk,Sigourney 2nd Ward,0,0.0,0.0,0.1143,0,0.0,0.0,0,0.1143,0.0,0.0,0.0,0.0,0.0
Keokuk,Sigourney 3rd Ward,0,0.0,0.0,0.1143,0,0.0,0.1143,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,Sigourney 4th Ward,0,0.0,0.0,0.1143,0,0.0,0.1143,0,0.0,0.0,0.0,0.0,0.0,0.0
Keokuk,Sigourney/Plank/Van Buren,0,0.1143,0.0,0.1143,0,0.0,0.0,0,0.0,0.0,0.1143,0.0,0.0,0.0
Keokuk,Warren,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.1143,0.0,0.0
Keokuk,What Cheer/Washington,0,0.1143,0.0,0.0,0,0.0,0.0,0,0.1143,0.0,0.1143,0.0,0.0,0.0
Kossuth,AL1,0,0.1778,0.0,0.1778,0,0.0,0.1778,0,0.1778,0.0,0.0889,0.0,0.0,0.0
Kossuth,AL2,0,0.4444,0.0,0.3556,0,0.0,0.2667,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,AL3,0,0.1778,0.0,0.2667,0,0.0,0.1778,0,0.1778,0.0,0.0889,0.0,0.0,0.0
Kossuth,AL4,0,0.1778,0.0,0.3556,0,0.0,0.1778,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,BF- PT,0,0.1778,0.0,0.2667,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,BT- FT- UN,0,0.1778,0.0,0.1778,0,0.0,0.1778,0,0.1778,0.0,0.0,0.0,0.0,0.0
Kossuth,CR 2,0,0.0889,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,CR- IV- RV,0,0.2667,0.0,0.1778,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,EG- GT- HS- SW,0,0.0889,0.0,0.2667,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,GF- WM,0,0.0889,0.0,0.1778,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,GM- RM,0,0.1778,0.0,0.0889,0,0.0,0.0889,0,0.0,0.0,0.0889,0.0,0.0,0.0
Kossuth,GW- SN,0,0.0,0.0,0.0,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,HB- LY- LN- SF,0,0.0,0.0,0.1778,0,0.0,0.0,0,0.0889,0.0,0.0889,0.0,0.0,0.0
Kossuth,IV- PC,0,0.0,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,LC,0,0.0,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,LV- SM,0,0.0,0.0,0.0889,0,0.0,0.0889,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,PC,0,0.0,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Kossuth,PR- WL,0,0.0889,0.0,0.0889,0,0.0,0.0889,0,0.0,0.0889,0.0,0.0,0.0,0.0
Kossuth,UN,0,0.0,0.0,0.0889,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Charleston/DSM/Van Buren,0,0.28,0.0,0.14,0,0.0,0.0,0,0.14,0.0,0.14,0.14,0.0,0.0
Lee,Fort Madison 1,0,0.14,0.0,0.28,0,0.0,0.0,0,0.28,0.0,0.0,0.0,0.0,0.0
Lee,Fort Madison 2,0,0.28,0.0,0.56,0,0.0,0.0,0,0.14,0.0,0.28,0.0,0.0,0.0
Lee,Fort Madison 3,0,0.56,0.0,0.42,0,0.0,0.0,0,0.28,0.0,0.28,0.0,0.0,0.0
Lee,Fort Madison 4,0,0.42,0.0,0.42,0,0.0,0.0,0,0.28,0.0,0.14,0.28,0.0,0.0
Lee,Fort Madison 5,0,0.42,0.0,0.7,0,0.0,0.0,0,0.56,0.0,0.0,0.0,0.0,0.0
Lee,Franklin/Cedar/Marion/Harison,0,0.56,0.0,0.56,0,0.0,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Green Bay/Washington,0,0.42,0.0,0.42,0,0.0,0.28,0,0.28,0.0,0.0,0.0,0.0,0.0
Lee,Jackson,0,0.28,0.0,0.28,0,0.0,0.14,0,0.14,0.0,0.14,0.0,0.0,0.0
Lee,Jefferson,0,0.14,0.0,0.28,0,0.0,0.0,0,0.14,0.0,0.0,0.0,0.0,0.0
Lee,Keokuk 1,0,0.0,0.0,0.28,0,0.0,0.0,0,0.14,0.0,0.14,0.14,0.0,0.0
Lee,Keokuk 2,0,0.0,0.0,0.14,0,0.0,0.0,0,0.42,0.0,0.14,0.0,0.0,0.0
Lee,Keokuk 3,0,0.14,0.0,0.28,0,0.0,0.0,0,0.14,0.0,0.28,0.0,0.0,0.0
Lee,Keokuk 4,0,0.0,0.0,0.56,0,0.0,0.0,0,0.28,0.0,0.0,0.0,0.0,0.0
Lee,Keokuk 5,0,0.28,0.0,0.42,0,0.0,0.0,0,0.28,0.0,0.14,0.0,0.0,0.0
Lee,Keokuk 6,0,0.28,0.0,0.28,0,0.0,0.0,0,0.28,0.0,0.14,0.0,0.0,0.0
Lee,Keokuk 7,0,0.28,0.0,0.42,0,0.0,0.14,0,0.28,0.0,0.0,0.0,0.0,0.0
Lee,Montrose,0,0.28,0.0,0.42,0,0.0,0.14,0,0.0,0.0,0.14,0.0,0.0,0.0
Lee,West Point/Pleasant Ridge/Denmark,0,0.56,0.0,0.7,0,0.0,0.0,0,0.28,0.0,0.28,0.0,0.0,0.0
Linn,Bertram,0,0.4395,0.0,0.8791,0,0.0,0.4395,0,0.4395,0.0,0.8791,0.0,0.0,0.0
Linn,Boulder,0,0.4395,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Brown,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.0,0.0,0.0,0.0
Linn,Buffalo,0,0.4395,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Cedar Rapids 01,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 02,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 03,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 04,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 05,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 06,0,0.0,0.0,0.8791,0,0.0,0.4395,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 07,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 08,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 09,0,0.0,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 10,0,0.4395,0.0,0.4395,0,0.0,0.8791,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 11,0,0.4395,0.0,0.8791,0,0.0,0.8791,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 12,0,0.8791,0.0,0.4395,0,0.0,0.8791,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 13,0,0.0,0.0,0.4395,0,0.0,0.0,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 14,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.4395,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 15,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 16,0,0.0,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 17,0,0.0,0.0,0.0,0,0.0,0.4395,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 18,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 19,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 20,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 21,0,0.4395,0.0,0.4395,0,0.0,0.0,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 22,0,0.0,0.0,0.0,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 23,0,0.4395,0.0,0.4395,0,0.0,0.0,0,1.3186,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 24,0,0.8791,0.0,0.4395,0,0.0,0.8791,0,0.4395,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 25,0,0.4395,0.0,0.8791,0,0.0,0.8791,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 26,0,0.0,0.0,0.8791,0,0.0,0.8791,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 27,0,0.4395,0.0,0.0,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 29,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 30,0,0.8791,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 31,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 32,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 33,0,0.0,0.0,0.4395,0,0.0,0.0,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 34,0,0.0,0.0,0.4395,0,0.0,0.4395,0,1.3186,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 35,0,0.0,0.0,0.8791,0,0.0,0.4395,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 36,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 37,0,0.8791,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 38,0,0.0,0.0,0.4395,0,0.0,0.0,0,1.3186,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 39,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Cedar Rapids 40,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 41,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 42,0,0.0,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 43,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Cedar Rapids 44,0,0.0,0.0,0.0,0,0.0,0.0,0,0.4395,0.0,0.4395,0.4395,0.0,0.0
Linn,Clinton,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,College,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Fairfax City,0,0.0,0.0,0.8791,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Fairfax Township,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Fayette,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Franklin,0,0.4395,0.0,0.8791,0,0.0,0.4395,0,0.8791,0.0,0.0,0.0,0.0,0.0
Linn,Grant,0,0.4395,0.0,0.0,0,0.0,0.4395,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Hiawatha 1,0,0.4395,0.0,0.4395,0,0.0,0.8791,0,0.8791,0.0,0.0,0.0,0.0,0.0
Linn,Hiawatha 2,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.0,0.0,0.0,0.0
Linn,Hiawatha 3,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Hiawatha4,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Jackson,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Linn,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Maine,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.0,0.0,0.0,0.0
Linn,Marion 01,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.8791,0.0,0.0,0.0
Linn,Marion 02,0,0.4395,0.0,0.0,0,0.0,0.0,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 03,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 04,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 05,0,0.4395,0.0,1.3186,0,0.0,0.8791,0,0.8791,0.0,0.0,0.0,0.0,0.0
Linn,Marion 06,0,0.8791,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 07,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 08,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 09,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 10,0,0.4395,0.0,0.4395,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 11,0,0.4395,0.0,0.8791,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 12,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.0,0.0,0.0,0.0
Linn,Marion 13,0,0.4395,0.0,0.8791,0,0.0,0.0,0,0.8791,0.0,0.4395,0.0,0.0,0.0
Linn,Marion 14,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Marion township,0,0.4395,0.0,0.0,0,0.0,0.4395,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Monroe 1,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Monroe 2,0,0.4395,0.0,0.4395,0,0.0,0.4395,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Mount Vernon South,0,0.0,0.0,0.8791,0,0.0,0.0,0,1.3186,0.0,0.8791,0.0,0.0,0.0
Linn,Mount Vernon north,0,0.0,0.0,0.4395,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Otter Creek,0,0.0,0.0,0.4395,0,0.0,0.0,0,0.0,0.0,0.4395,0.0,0.0,0.0
Linn,Putnam,0,0.0,0.0,0.8791,0,0.0,0.4395,0,0.4395,0.0,0.4395,0.0,0.0,0.0
Linn,Robins,0,0.4395,0.0,0.8791,0,0.0,0.4395,0,0.0,0.0,0.8791,0.0,0.0,0.0
Linn,Spring Grove,0,0.4395,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Linn,Washington,0,0.8791,0.0,0.8791,0,0.0,0.4395,0,0.4395,0.0,0.0,0.0,0.0,0.0
Louisa,Columbus Junction,0,0.0,0.0,0.3,0,0.0,0.0,0,0.4,0.0,0.2,0.0,0.0,0.0
Louisa,Grandview-Port Louisa,0,0.3,0.0,0.0,0,0.0,0.2,0,0.2,0.0,0.2,0.0,0.0,0.0
Louisa,Morning Sun - Marshall,0,0.2,0.0,0.1,0,0.0,0.0,0,0.1,0.0,0.1,0.1,0.0,0.0
Louisa,Southeast Louisa,0,0.3,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.6,0.0,0.0
Louisa,West Louisa,0,0.2,0.0,0.3,0,0.0,0.2,0,0.2,0.0,0.2,0.0,0.0,0.0
Lucas,Chariton Precinct 1,0,0.2182,0.0,0.2182,0,0.0,0.2182,0,0.3636,0.0,0.0,0.0,0.0,0.0
Lucas,Chariton Precinct 2,0,0.2909,0.0,0.2182,0,0.0,0.0,0,0.2909,0.0,0.1455,0.0,0.0,0.0
Lucas,City of Russell- Cedar and Washington Townships,0,0.2182,0.0,0.0727,0,0.0,0.0,0,0.0727,0.0,0.0727,0.0,0.0,0.0
Lucas,Lucas,0,0.1455,0.0,0.0,0,0.0,0.1455,0,0.0727,0.0,0.0727,0.0,0.0,0.0
Lucas,Lucas-Extension Office Precinct,0,0.0,0.0,0.0,0,0.0,0.0727,0,0.0,0.0727,0.0727,0.0727,0.0,0.0
Lucas,Pine Oak Marsh,0,0.2182,0.0,0.0,0,0.0,0.0727,0,0.0727,0.0,0.0,0.0,0.0,0.0
Lucas,Williamson,0,0.1455,0.0,0.2182,0,0.0,0.0,0,0.0,0.0727,0.0,0.0727,0.0,0.0
Lyon,PCT 1 GEORGE,0,0.2,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Lyon,PCT 2 DOON,0,0.0,0.0,0.1,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Lyon,PCT 3 INWOOD,0,0.0,0.0,0.0,0,0.0,0.1,0,0.1,0.0,0.1,0.0,0.0,0.0
Lyon,PCT 4 LARCHWOOD,0,0.1,0.0,0.1,0,0.0,0.3,0,0.0,0.0,0.2,0.0,0.0,0.0
Lyon,PCT 5 LESTER,0,0.0,0.0,0.0,0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.0
Lyon,PCT 6 LITTLE ROCK,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Lyon,PCT 7 ROCK RAPIDS,0,0.1,0.0,0.1,0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.0
Lyon,PCT 8 ROCK RAPIDS,0,0.1,0.0,0.2,0,0.0,0.2,0,0.1,0.0,0.0,0.0,0.0,0.0
Madison,Grand River-Monroe-Webster,0,0.12,0.0,0.12,0,0.0,0.0,0,0.0,0.0,0.12,0.0,0.0,0.0
Madison,Jackson-Douglas-Lincoln,0,0.12,0.0,0.24,0,0.0,0.24,0,0.0,0.0,0.12,0.0,0.0,0.0
Madison,Jefferson-Lee,0,0.24,0.0,0.24,0,0.0,0.12,0,0.12,0.0,0.12,0.0,0.0,0.0
Madison,Penn-Madison,0,0.12,0.0,0.36,0,0.0,0.24,0,0.24,0.0,0.24,0.0,0.0,0.0
Madison,South,0,0.24,0.0,0.24,0,0.0,0.12,0,0.12,0.0,0.12,0.0,0.0,0.0
Madison,Union-Crawford-Scott,0,0.24,0.0,0.36,0,0.0,0.36,0,0.0,0.0,0.36,0.0,0.0,0.0
Madison,Walnut-Ohio,0,0.0,0.0,0.24,0,0.0,0.12,0,0.12,0.0,0.12,0.0,0.0,0.0
Madison,Winterset 1,0,0.36,0.0,0.6,0,0.0,0.0,0,0.24,0.0,0.36,0.0,0.0,0.0
Madison,Winterset 2,0,0.24,0.0,0.48,0,0.0,0.24,0,0.36,0.0,0.24,0.0,0.0,0.0
Mahaska,ADAMS - MONROE - PLEASANT GROVE - UNION,0,0.16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.16,0.0,0.0,0.0
Mahaska,BLACK OAK SCOTT,0,0.0,0.0,0.16,0,0.0,0.0,0,0.0,0.0,0.16,0.0,0.0,0.0
Mahaska,CEDAR - HARRISON - WHITE OAK,0,0.16,0.0,0.0,0,0.0,0.16,0,0.16,0.0,0.0,0.16,0.0,0.0
Mahaska,E&W DES MOINES - JEFFERSON,0,0.0,0.0,0.16,0,0.0,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0
Mahaska,GARFIELD-LINCOLN-MADISON,0,0.16,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Mahaska,OSKALOOSA WARD 1,0,0.0,0.0,0.32,0,0.0,0.0,0,0.32,0.0,0.16,0.16,0.0,0.0
Mahaska,OSKALOOSA WARD 2,0,0.0,0.0,0.16,0,0.0,0.0,0,0.32,0.0,0.32,0.32,0.0,0.0
Mahaska,OSKALOOSA WARD 3 - UNIVERSITY PARK,0,0.32,0.0,0.48,0,0.0,0.0,0,0.48,0.0,0.16,0.0,0.0,0.0
Mahaska,OSKALOOSA WARD 4,0,0.16,0.0,0.32,0,0.0,0.16,0,0.32,0.0,0.32,0.0,0.0,0.0
Mahaska,PRAIRIE - RICHLAND,0,0.0,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.16,0.0,0.0
Mahaska,SPRING CREEK,0,0.16,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Marion,Clay,0,0.0,0.0,0.18,0,0.0,0.18,0,0.0,0.0,0.0,0.0,0.0,0.0
Marion,Dallas,0,0.18,0.0,0.72,0,0.0,0.0,0,0.18,0.0,0.0,0.0,0.0,0.0
Marion,Indiana Township,0,0.0,0.0,0.18,0,0.0,0.0,0,0.18,0.0,0.0,0.0,0.0,0.0
Marion,Knoxville 2,0,0.18,0.0,0.36,0,0.0,0.18,0,0.0,0.0,0.36,0.0,0.0,0.0
Marion,Knoxville 3,0,0.0,0.0,0.9,0,0.0,0.36,0,0.36,0.0,0.0,0.0,0.0,0.0
Marion,Knoxville 4,0,0.18,0.0,0.54,0,0.0,0.0,0,0.0,0.0,0.18,0.0,0.0,0.0
Marion,Knoxville Township,0,0.18,0.0,0.54,0,0.0,0.36,0,0.36,0.0,0.0,0.18,0.0,0.0
Marion,Lake Prairie Township,0,0.18,0.0,0.36,0,0.0,0.18,0,0.18,0.0,0.0,0.0,0.0,0.0
Marion,Liberty,0,0.18,0.0,0.18,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Marion,Otley,0,0.18,0.0,0.36,0,0.0,0.36,0,0.18,0.0,0.0,0.0,0.0,0.0
Marion,Pella 1,0,0.18,0.0,0.54,0,0.0,0.0,0,0.36,0.0,0.18,0.0,0.0,0.0
Marion,Pella 2,0,0.0,0.0,0.36,0,0.0,0.36,0,0.18,0.0,0.36,0.0,0.0,0.0
Marion,Pella 3,0,0.18,0.0,0.36,0,0.0,0.36,0,0.36,0.0,0.18,0.0,0.0,0.0
Marion,Pella 4,0,0.0,0.0,0.36,0,0.0,0.0,0,0.36,0.0,0.18,0.18,0.0,0.0
Marion,Pleasantville,0,0.36,0.0,0.9,0,0.0,0.36,0,0.54,0.0,0.0,0.0,0.0,0.0
Marion,Washington Township,0,0.0,0.0,0.18,0,0.0,0.0,0,0.0,0.0,0.18,0.0,0.0,0.0
Marshall,BANGOR/LISCOMB,0,0.16,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Marshall,EDEN / LOGAN,0,0.0,0.0,0.64,0,0.0,0.32,0,0.16,0.0,0.0,0.0,0.0,0.0
Marshall,GREEN CASTLE,0,0.0,0.0,0.16,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Marshall,JEFFERSON,0,0.16,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Marshall,LEGRAND,0,0.32,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.32,0.0,0.0,0.0
Marshall,LIBERTY / MINERVA,0,0.0,0.0,0.0,0,0.0,0.0,0,0.16,0.0,0.16,0.0,0.0,0.0
Marshall,MARIETTA / WASHINGTON,0,0.16,0.0,0.16,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall,MARION / VIENNA,0,0.16,0.0,0.16,0,0.0,0.16,0,0.0,0.0,0.16,0.0,0.0,0.0
Marshall,MARSHALLTOWN 1-1,0,0.32,0.0,0.0,0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0
Marshall,MARSHALLTOWN 1-2,0,0.32,0.0,0.0,0,0.0,0.0,0,0.8,0.0,0.0,0.0,0.0,0.32
Marshall,MARSHALLTOWN 2-1,0,0.0,0.0,0.8,0,0.0,0.0,0,0.64,0.0,0.48,0.0,0.0,0.0
