,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Polk,DES MOINES-23,0,16,0,6,0,0,0,0,51,0,4,2,0,0,0,18,0,0,0,0,0,0,55.0,0,0.0,0,0,0
Polk,DES MOINES-24,0,15,0,16,1,0,8,0,21,0,3,1,0,4,0,15,0,18,0,0,12,0,24.0,0,0.0,0,0,0
Polk,DES MOINES-25,0,9,0,10,0,0,0,0,21,3,12,2,0,0,0,10,0,10,0,0,0,0,23.0,0,14.0,0,0,0
Polk,DES MOINES-26,0,27,0,25,0,0,2,0,52,0,24,3,0,2,0,27,0,25,0,0,0,0,57.0,0,26.0,0,0,0
Polk,DES MOINES-27,2,11,0,15,0,0,10,0,32,2,12,2,0,0,0,13,0,15,0,0,13,0,32.0,0,13.0,0,0,0
Polk,DES MOINES-28,0,29,0,19,0,0,8,0,50,6,16,5,0,0,0,35,0,22,0,0,0,0,51.0,0,23.0,0,0,0
Polk,DES MOINES-29,0,37,0,28,0,0,21,0,29,0,31,11,0,0,0,41,0,41,0,0,0,0,31.0,0,40.0,0,0,0
Polk,DES MOINES-30,1,11,0,13,0,1,0,0,35,0,12,2,0,0,0,12,0,13,0,0,0,0,37.0,0,12.0,0,0,1
Polk,DES MOINES-31,0,18,0,14,0,0,6,0,45,5,18,5,1,2,0,24,0,19,0,1,0,0,47.0,0,19.0,2,0,2
Polk,DES MOINES-32,0,10,0,13,0,2,5,0,72,0,7,3,0,0,0,0,0,22,0,0,0,0,75.0,0,0.0,0,0,14
Polk,DES MOINES-33,0,17,0,13,0,0,0,0,45,0,8,3,0,0,0,20,0,16,0,0,0,0,48.0,0,0.0,0,0,0
Polk,DES MOINES-34,0,8,0,0,0,0,6,0,24,1,3,3,0,0,0,10,0,0,0,0,9,0,26.0,0,0.0,0,0,0
Polk,DES MOINES-35,0,7,0,7,0,0,3,0,44,7,11,5,2,0,0,0,0,0,0,0,0,0,51.0,0,20.0,0,0,13
Polk,DES MOINES-36,0,35,0,8,0,0,4,0,69,1,4,7,0,0,0,37,0,0,0,0,0,0,76.0,1,23.0,1,0,0
Polk,DES MOINES-37,0,0,0,17,0,0,0,0,56,3,18,7,0,2,0,0,0,17,0,0,0,0,60.0,0,25.0,0,0,0
Polk,DES MOINES-38,0,17,0,101,0,0,24,0,100,1,120,33,4,3,0,0,0,108,0,0,0,0,101.0,0,127.0,0,65,0
Polk,DES MOINES-39,0,50,0,103,0,2,62,0,178,13,164,31,0,4,0,0,0,118,0,0,100,0,193.0,0,178.0,0,0,0
Polk,DES MOINES-40,1,21,0,46,0,0,24,0,110,6,96,23,0,0,0,0,0,66,0,0,0,0,118.0,0,112.0,0,0,31
Polk,DES MOINES-41,1,71,0,111,0,0,104,0,140,16,204,28,0,2,0,0,0,142,0,0,132,0,156.0,0,225.0,0,0,0
Polk,DES MOINES-42,1,23,0,71,9,2,37,0,134,5,88,25,1,0,0,0,0,104,0,0,0,0,143.0,0,121.0,0,0,0
Polk,DES MOINES-43,0,68,0,97,0,0,71,0,96,0,124,16,0,0,0,73,0,101,0,0,72,0,100.0,0,126.0,0,0,0
Polk,DES MOINES-44,0,30,0,73,0,0,55,0,189,12,154,13,0,3,0,0,0,110,0,0,0,0,197.0,0,173.0,0,0,0
Polk,DES MOINES-45,0,14,1,30,0,1,22,0,81,0,73,12,2,4,0,0,0,46,0,0,0,0,85.0,0,103.0,0,0,5
Polk,DES MOINES-46,0,16,0,21,0,0,5,0,65,0,27,4,0,0,0,0,0,24,0,0,0,0,70.0,0,34.0,0,0,0
Polk,DES MOINES-47,1,22,0,71,0,1,26,1,107,3,104,24,3,3,0,0,0,107,0,0,0,0,113.0,0,131.0,0,0,0
Polk,DES MOINES-48,0,1,1,6,0,0,2,0,15,0,8,5,0,0,0,0,0,0,0,0,0,0,17.0,0,13.0,0,0,0
Polk,DES MOINES-49,0,11,0,3,0,0,3,0,17,1,8,0,0,0,0,14,0,0,0,0,0,0,17.0,0,12.0,0,0,0
Polk,DES MOINES-50,0,30,0,31,0,0,1,0,49,0,25,2,0,1,0,30,0,31,0,0,0,0,51.0,0,26.0,1,0,0
Polk,DES MOINES-51,0,24,0,17,0,2,0,0,52,0,7,3,0,0,0,25,0,18,0,0,0,0,58.0,0,0.0,0,0,0
Polk,DES MOINES-52,0,6,0,7,0,0,3,0,28,0,12,7,3,1,0,0,0,0,0,0,0,0,29.0,0,16.0,0,0,22
Polk,DES MOINES-53,0,13,0,13,0,0,2,0,19,0,10,2,0,1,0,15,0,15,0,0,0,0,20.0,0,10.0,0,0,0
Polk,DES MOINES-54,0,18,0,17,0,0,5,0,70,4,25,16,0,0,0,0,0,28,0,0,0,0,73.0,0,29.0,0,0,0
Polk,DES MOINES-55,0,47,0,166,0,3,53,0,191,0,171,0,0,0,0,0,0,245,0,0,0,0,218.0,0,208.0,0,0,0
Polk,DES MOINES-56,0,51,1,99,0,0,25,0,233,4,175,33,5,10,0,0,0,133,0,0,0,0,252.0,0,215.0,0,0,0
Polk,DES MOINES-57,0,24,0,58,0,0,25,0,140,2,107,24,4,1,0,0,0,88,0,0,0,0,148.0,0,138.0,0,0,0
Polk,DES MOINES-58,0,30,0,38,0,0,21,0,147,8,123,18,4,7,0,15,0,71,0,0,1,0,164.0,0,138.0,0,0,7
Polk,DES MOINES-59,0,44,5,107,0,2,54,0,143,1,119,38,1,2,0,0,0,164,0,0,0,0,159.0,0,153.0,0,0,0
Polk,DES MOINES-60,0,51,1,95,0,0,67,0,99,14,104,31,0,0,0,0,0,113,0,0,92,0,109.0,0,129.0,0,0,0
Polk,DES MOINES-61,2,67,6,89,0,0,109,0,58,9,78,16,0,4,0,75,0,104,0,0,121,0,0.0,0,83.0,0,0,0
Polk,DES MOINES-62,0,131,0,172,0,0,140,0,129,0,212,0,0,0,0,138,0,194,0,0,149,0,134.0,0,226.0,0,0,0
Polk,DES MOINES-63,0,70,1,117,0,0,78,0,80,19,87,9,0,3,0,71,0,124,0,0,81,0,83.0,0,96.0,0,0,0
Polk,DES MOINES-64,0,55,0,72,0,0,38,0,78,0,47,12,0,2,0,72,0,87,0,0,0,0,81.0,0,58.0,0,0,0
Polk,DES MOINES-65,0,59,0,88,0,0,33,0,85,17,71,15,0,1,0,74,0,109,0,0,0,0,89.0,0,92.0,0,0,0
Polk,DES MOINES-66,0,57,0,97,0,0,39,0,92,13,67,11,0,0,0,68,0,117,0,0,0,0,103.0,0,81.0,0,0,0
Polk,DES MOINES-67,0,3,0,9,0,0,7,0,16,0,6,6,0,0,0,0,0,19,0,0,0,0,25.0,0,0.0,0,0,0
Polk,DES MOINES-68,0,11,0,20,0,0,2,0,41,1,15,3,0,0,0,0,0,22,0,0,0,0,45.0,0,18.0,0,0,0
Polk,DES MOINES-69,0,28,0,33,0,0,12,0,52,0,22,6,0,2,0,33,0,50,0,0,0,0,74.0,0,0.0,0,0,0
Polk,DES MOINES-70,0,15,0,13,0,0,7,0,42,0,19,11,0,0,0,19,0,0,0,0,0,0,42.0,0,21.0,0,0,0
Polk,DES MOINES-71,0,38,0,39,0,0,12,0,58,7,20,13,0,0,0,42,0,47,0,0,0,0,62.0,0,28.0,0,0,0
Polk,DES MOINES-72,0,3,0,2,0,0,3,0,6,0,1,0,0,0,0,3,0,2,0,0,3,0,6.0,0,1.0,0,0,0
Polk,DES MOINES-73,0,31,0,66,0,0,23,0,92,5,34,10,0,5,0,0,0,66,0,0,0,0,92.0,0,45.0,0,0,0
Polk,DES MOINES-74,0,13,0,16,0,0,12,0,21,0,12,1,0,0,0,17,0,17,0,0,16,0,25.0,0,0.0,0,0,0
Polk,DES MOINES-75,1,28,0,17,0,0,0,0,49,3,16,4,0,2,0,31,0,18,0,0,0,0,50.0,0,20.0,0,0,1
Polk,DES MOINES-76,0,18,0,19,0,0,4,0,47,6,10,1,0,2,0,18,0,20,0,0,0,0,50.0,0,16.0,0,0,0
Polk,DES MOINES-77,0,18,0,18,0,0,5,0,50,0,17,2,0,0,0,20,0,21,0,0,0,0,50.0,0,18.0,0,0,0
Polk,DES MOINES-78,0,14,0,27,0,0,8,0,47,6,20,8,0,0,0,20,0,34,0,0,0,0,52.0,0,22.0,0,0,2
Polk,DES MOINES-79,0,11,0,16,0,0,5,0,49,4,12,13,0,0,0,15,0,18,0,0,0,0,51.0,0,16.0,0,0,0
Polk,DES MOINES-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,66,0,0,0,0,101.0,0,0.0,0,0,0
Polk,DES MOINES-81,0,27,0,24,0,0,5,0,41,7,7,2,0,3,0,29,0,36,0,0,0,0,46.0,0,0.0,0,0,0
Polk,DES MOINES-82,0,38,0,18,0,0,32,0,32,0,14,3,0,5,0,48,0,0,0,0,42,0,45.0,0,0.0,0,0,7
Polk,DES MOINES-83,0,20,0,16,0,0,0,0,36,1,11,5,0,0,0,23,0,19,0,0,0,0,39.0,0,0.0,0,0,0
Polk,DES MOINES-84,0,4,0,10,0,1,7,0,27,0,6,4,0,0,0,0,0,11,0,0,9,0,29.0,0,9.0,0,0,0
Polk,DOUGLAS-01,1,7,0,21,0,0,17,0,6,0,18,3,0,0,0,0,0,31,0,0,17,0,0.0,0,23.0,0,0,0
Polk,ELKHART-01,0,15,1,26,0,0,15,0,14,2,15,4,14,0,0,15,0,27,0,0,18,0,14.0,0,17.0,0,14,0
Polk,FOUR MILE-01,0,24,0,25,0,0,19,0,18,1,19,0,0,0,0,24,0,25,0,0,19,0,18.0,1,19.0,0,0,0
Polk,FRANKLIN-01,0,26,0,22,0,1,27,0,4,6,17,0,0,1,0,28,0,24,0,0,30,0,0.0,0,19.0,0,0,0
Polk,GRANGER-01,0,2,0,9,0,0,0,0,0,0,8,0,0,0,0,2,0,9,0,0,0,0,0.0,0,8.0,0,0,0
Polk,GRIMES-01,0,52,0,95,0,0,48,0,45,13,39,22,0,0,0,57,0,114,0,0,55,0,61.0,0,0.0,0,0,0
Polk,GRIMES-02,0,39,0,76,0,0,21,0,38,9,49,20,1,0,0,48,0,95,0,0,0,0,42.0,0,61.0,0,0,0
Polk,GRIMES-03,0,24,0,43,0,0,25,0,23,0,35,8,0,1,0,25,0,45,0,0,26,0,25.0,0,36.0,0,0,2
Polk,JEFFERSON-01,0,32,1,35,0,2,30,0,17,8,16,6,0,3,0,36,0,44,0,0,45,0,23.0,0,0.0,0,0,0
Polk,JOHNSTON-01,0,45,0,78,0,0,36,0,43,8,59,9,0,0,0,46,0,83,0,0,43,0,44.0,0,59.0,0,0,0
Polk,JOHNSTON-02,0,37,0,70,0,3,75,0,76,4,59,33,0,0,0,0,0,81,0,0,106,0,83.0,0,69.0,0,0,0
Polk,JOHNSTON-03,1,42,0,75,0,0,47,0,17,12,41,13,0,2,0,53,0,78,0,0,57,0,0.0,0,58.0,0,0,2
Polk,JOHNSTON-04,0,58,0,107,0,0,74,0,46,10,64,14,0,0,0,62,0,123,0,0,80,0,0.0,0,93.0,0,0,0
Polk,JOHNSTON-05,0,75,0,148,0,0,70,0,96,13,79,3,0,0,0,79,0,152,0,0,75,0,99.0,0,80.0,0,0,0
Polk,JOHNSTON-06,1,47,0,65,0,0,28,0,30,4,17,13,0,0,0,52,0,74,0,0,40,0,39.0,0,0.0,0,0,0
Polk,MADISON-01,0,3,0,4,0,0,3,0,1,0,2,0,0,0,0,0,0,4,0,0,8,0,0.0,0,0.0,0,0,1
Polk,MITCHELLVILLE-01,0,32,3,23,0,0,12,0,21,8,14,13,0,1,0,37,0,38,0,0,0,0,23.0,0,20.0,0,0,0
Polk,PLEASANT HILL-01,0,32,0,35,0,0,22,0,49,9,37,5,0,0,0,43,0,42,0,0,0,0,53.0,0,44.0,0,0,0
Polk,PLEASANT HILL-02,0,41,0,45,0,0,33,0,31,5,42,5,0,0,0,42,0,47,0,0,33,0,31.0,0,42.0,5,0,0
Polk,PLEASANT HILL-03,0,35,0,48,0,0,32,0,35,2,26,7,0,3,0,35,0,51,0,0,35,0,36.0,0,30.0,0,0,0
Polk,POLK CITY-01,0,38,0,86,0,2,49,0,43,15,34,8,1,3,0,0,0,106,0,0,69,0,45.0,0,45.0,0,0,0
Polk,RUNNELLS-01,0,23,0,20,0,0,11,0,0,9,15,1,0,0,0,26,0,24,0,0,12,0,0.0,0,17.0,0,0,0
Polk,SAYLOR-01,0,27,0,26,0,0,19,0,32,3,27,5,0,1,0,27,0,28,0,0,22,0,33.0,0,29.0,0,0,0
Polk,SAYLOR-02,0,15,1,16,0,0,18,0,22,10,15,2,0,0,0,18,0,19,0,0,22,0,22.0,0,16.0,0,0,0
Polk,SHELDAHL-01,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0.0,0,0.0,0,0,0
Polk,URBANDALE-01,0,37,0,49,0,0,36,0,59,0,38,18,0,0,0,37,0,53,0,0,38,0,61.0,0,40.0,0,0,0
Polk,URBANDALE-02,0,51,1,78,0,2,27,0,51,6,45,23,0,3,0,64,0,104,0,0,0,0,62.0,0,56.0,0,0,0
Polk,URBANDALE-03,0,0,0,67,0,0,49,0,67,0,65,0,0,0,0,0,0,83,0,0,62,0,79.0,0,81.0,0,0,0
Polk,URBANDALE-04,0,48,0,72,0,0,45,0,26,7,44,6,0,0,0,52,0,83,0,0,50,0,0.0,0,61.0,0,0,0
Polk,URBANDALE-05,0,48,0,63,0,0,37,0,60,5,43,19,0,0,0,48,0,69,0,0,48,0,67.0,0,43.0,0,0,0
Polk,URBANDALE-06,0,51,0,66,0,2,48,0,60,4,48,16,0,0,0,53,0,73,0,0,52,0,63.0,0,52.0,0,0,2
Polk,URBANDALE-07,0,55,0,75,0,0,64,0,45,16,59,15,0,1,0,57,0,80,0,0,76,0,50.0,0,64.0,0,0,3
Polk,URBANDALE-08,0,42,0,50,0,0,41,0,50,3,43,26,0,0,0,42,0,59,0,0,44,0,58.0,0,46.0,0,0,0
Polk,URBANDALE-09,2,48,0,60,0,1,35,0,81,12,65,3,4,1,0,58,0,84,0,0,0,0,84.0,0,79.0,0,7,0
Polk,URBANDALE-10,4,56,0,101,0,0,45,0,36,2,48,9,0,0,0,58,0,106,0,0,50,0,12.0,0,73.0,0,0,0
Polk,URBANDALE-11,0,50,1,58,0,0,59,0,25,12,37,16,2,0,0,61,0,65,0,0,65,0,0.0,0,53.0,0,0,0
Polk,WASHINGTON-01,0,0,0,5,0,0,0,0,2,1,11,2,0,0,0,0,0,5,0,0,0,0,2.0,1,0.0,2,0,0
Polk,WDM-111,0,20,0,40,0,0,17,0,71,3,50,12,0,1,0,0,0,57,0,0,0,0,75.0,0,63.0,0,0,0
Polk,WDM-112,0,18,0,28,0,0,21,0,34,0,28,0,0,0,0,0,0,33,0,0,24,0,36.0,0,32.0,0,0,0
Polk,WDM-113,0,15,1,56,0,1,10,0,89,1,38,9,0,0,0,0,0,59,0,0,0,0,94.0,0,51.0,0,0,17
Polk,WDM-114,2,62,0,108,0,1,58,0,74,10,53,9,0,1,0,68,0,128,0,0,70,0,100.0,0,0.0,0,0,0
Polk,WDM-115,0,38,0,63,0,4,25,0,28,2,33,10,0,0,0,38,0,67,0,0,0,0,33.0,0,33.0,0,0,0
Polk,WDM-116,1,45,2,51,0,0,50,0,79,8,48,5,0,0,0,49,0,57,0,0,54,0,81.0,0,48.0,0,0,0
Polk,WDM-117,0,50,0,52,0,0,41,0,51,3,48,16,0,0,0,53,0,59,0,0,42,0,52.0,0,50.0,0,0,0
Polk,WDM-118,1,26,0,36,0,3,16,0,63,3,42,20,0,0,0,37,0,50,0,0,0,0,66.0,0,53.0,0,0,0
Polk,WDM-211,0,40,0,39,0,2,23,0,66,4,33,11,0,1,0,50,0,54,0,0,0,0,72.0,0,35.0,0,0,0
Polk,WDM-212,0,42,0,58,0,0,57,0,98,0,66,23,0,0,0,0,0,58,0,0,57,0,99.0,0,66.0,0,0,0
Polk,WDM-213,0,28,2,52,0,0,28,0,32,0,34,0,0,0,0,33,0,55,0,0,32,0,34.0,0,34.0,0,0,0
Polk,WDM-311,0,46,0,82,0,0,57,0,50,0,60,33,0,0,0,39,0,96,0,0,60,0,59.0,0,61.0,0,0,0
Polk,WDM-312,0,0,0,0,0,0,43,0,0,0,0,18,0,0,0,65,0,108,0,0,0,0,74.0,0,92.0,0,0,0
Polk,WDM-313,1,26,0,36,0,0,22,0,23,0,28,4,0,8,0,32,0,41,0,0,26,0,0.0,0,34.0,0,0,0
Polk,WDM-314,0,0,0,47,0,0,0,0,56,0,41,0,0,0,0,0,0,47,0,0,0,0,56.0,0,41.0,0,0,0
Polk,WDM-315,0,34,0,54,0,0,34,0,48,1,31,13,0,0,0,37,0,66,0,0,48,0,57.0,0,0.0,0,0,0
Polk,WDM-316,0,61,4,91,0,0,64,0,47,14,63,21,0,3,0,70,0,103,0,0,81,0,0.0,0,94.0,0,0,0
Polk,WDM-317,0,75,0,85,0,0,59,0,25,11,57,20,0,0,0,91,0,93,0,0,63,0,0.0,0,77.0,0,0,0
Polk,WDM-318,0,21,0,21,0,0,19,0,0,0,0,0,0,0,0,27,0,25,0,0,22,0,0.0,0,0.0,0,0,0
Polk,WEBSTER-01,0,11,0,12,0,0,1,0,12,0,4,2,0,0,0,0,0,17,0,0,0,0,13.0,0,0.0,0,0,0
Polk,WINDSOR HEIGHTS-01,0,41,0,47,0,2,26,0,47,2,57,16,0,0,0,51,0,64,0,0,0,0,54.0,0,69.0,0,0,0
Polk,WINDSOR HEIGHTS-02,0,39,0,59,0,0,48,0,40,0,57,0,0,0,0,40,0,61,0,0,48,0,43.0,0,62.0,0,0,0
Polk,WINDSOR HEIGHTS-03,0,37,0,53,0,0,12,0,52,2,55,22,0,0,0,40,0,68,0,0,0,0,60.0,0,64.0,0,0,0
Pottawattamie,Avoca,0,9,0,11,0,0,7,0,9,0,7,0,0,0,0,9,0,11,0,0,7,0,9.0,0,7.0,0,0,0
Pottawattamie,Carson,0,3,0,5,0,0,0,0,0,3,5,0,0,0,0,0,0,6,0,0,0,0,0.0,5,5.0,0,0,0
Pottawattamie,Carter Lake 1,0,14,0,9,0,0,0,0,10,0,9,8,0,0,0,14,0,9,0,0,0,0,10.0,0,9.0,8,0,0
Pottawattamie,Carter Lake 2,0,3,0,7,0,0,5,0,14,0,7,8,0,0,0,0,0,11,0,0,0,0,15.0,0,8.0,9,0,0
Pottawattamie,Council Bluff 01,0,9,0,3,0,0,5,0,22,2,10,12,0,0,0,12,0,0,0,0,0,0,22.0,0,12.0,13,0,0
Pottawattamie,Council Bluff 02,0,4,0,9,0,1,8,0,27,0,12,1,0,0,0,0,0,10,0,0,11,0,28.0,0,13.0,0,0,0
Pottawattamie,Council Bluff 03,0,6,0,8,0,0,4,0,16,1,7,5,0,0,0,0,0,10,0,0,0,0,17.0,0,9.0,8,0,0
Pottawattamie,Council Bluff 04,0,16,0,19,0,0,5,0,17,1,5,3,1,0,0,17,0,19,0,0,0,0,17.0,3,11.0,0,0,0
Pottawattamie,Council Bluff 05,0,14,0,11,0,0,0,0,36,0,1,11,0,0,0,14,0,11,0,0,0,0,36.0,0,0.0,12,0,0
Pottawattamie,Council Bluff 06,0,17,0,35,0,0,14,0,56,0,24,4,0,0,0,0,0,37,0,0,25,0,56.0,0,26.0,0,0,6
Pottawattamie,Council Bluff 07,0,21,0,29,0,0,35,0,46,1,27,8,0,0,0,0,0,37,0,0,47,0,55.0,0,27.0,0,0,1
Pottawattamie,Council Bluff 08,0,14,0,27,0,1,30,0,36,0,38,7,0,0,0,0,0,37,0,0,34,0,38.0,0,38.0,0,0,8
Pottawattamie,Council Bluff 09,0,21,0,19,0,0,29,0,17,0,17,8,0,1,0,24,0,21,0,0,31,0,18.0,0,17.0,0,0,1
Pottawattamie,Council Bluff 10A,0,31,0,35,0,0,30,0,24,0,28,5,0,0,0,31,0,36,0,0,30,0,25.0,0,29.0,0,0,2
Pottawattamie,Council Bluff 10B,0,29,0,38,0,0,22,0,14,0,18,3,0,2,0,31,0,39,0,0,24,0,0.0,0,27.0,0,0,0
Pottawattamie,Council Bluff 11,0,22,1,42,0,1,18,1,51,0,32,17,0,1,0,0,0,54,0,0,0,0,55.0,0,44.0,28,0,0
Pottawattamie,Council Bluff 12,0,21,24,0,0,0,16,0,26,2,27,3,0,0,0,28,0,28,0,0,0,0,30.0,0,33.0,0,0,0
Pottawattamie,Council Bluff 13,0,13,0,14,0,0,6,0,25,0,13,13,0,0,0,14,0,16,0,0,0,0,25.0,0,16.0,13,0,0
Pottawattamie,Council Bluff 14,0,5,0,10,0,0,0,0,20,0,9,5,0,0,0,0,0,16,0,0,0,0,22.0,0,11.0,0,0,0
Pottawattamie,Council Bluff 15,0,5,0,6,0,0,0,0,13,1,7,6,0,2,0,6,0,6,0,0,0,0,14.0,0,7.0,6,0,1
Pottawattamie,Council Bluff 16,0,10,0,11,0,0,0,0,21,0,15,5,0,0,0,10,0,11,0,0,0,0,23.0,0,17.0,0,0,0
Pottawattamie,Council Bluff 17,0,11,0,12,0,0,11,0,34,1,15,3,0,0,0,19,0,17,0,0,0,0,34.0,0,17.0,0,0,0
Pottawattamie,Council Bluff 18,0,5,0,18,0,0,4,0,23,2,16,10,0,2,0,0,0,27,0,0,0,0,25.0,0,19.0,0,0,9
Pottawattamie,Council Bluff 19,0,6,0,25,0,0,8,0,12,0,6,0,0,0,0,0,0,28,0,0,12,0,16.0,0,1.0,0,0,0
Pottawattamie,Council Bluff 20,0,7,0,18,0,0,8,0,14,7,13,15,0,0,0,0,0,23,0,0,0,0,16.0,0,14.0,16,0,0
Pottawattamie,Council Bluff 21,0,8,0,8,0,0,0,0,12,0,15,8,0,0,0,8,0,8,0,0,0,0,12.0,0,15.0,8,0,0
Pottawattamie,Crescent,0,34,0,25,0,0,21,0,15,7,14,6,0,0,0,34,0,32,0,0,25,0,23.0,0,7.0,2,0,0
Pottawattamie,GLWCW,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0.0,0,5.0,0,0,0
Pottawattamie,Garner,0,11,0,27,0,0,28,0,21,0,23,4,1,3,0,0,0,30,0,0,37,0,23.0,0,24.0,0,0,0
Pottawattamie,Hancock,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4.0,0,0.0,0,0,0
Pottawattamie,Lewis 1,0,24,0,34,0,0,8,0,20,4,12,2,0,0,0,27,0,51,0,0,0,0,26.0,0,0.0,0,0,0
Pottawattamie,Lewis 2,0,26,0,28,0,0,17,0,24,0,13,4,0,0,0,29,0,29,0,0,18,0,35.0,0,0.0,0,0,0
Pottawattamie,Macedonia,0,2,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,0,0,0,2.0,0,1.0,0,0,1
Pottawattamie,McClelland,0,6,0,5,0,0,7,0,0,0,4,0,1,0,0,7,0,8,0,0,7,0,0.0,0,0.0,0,1,0
Pottawattamie,Minden,0,2,0,3,0,0,2,0,4,1,6,0,0,0,0,0,0,5,0,0,0,0,4.0,0,8.0,0,0,1
Pottawattamie,Neola,0,13,0,5,0,0,13,0,7,0,19,0,0,0,0,13,0,0,0,0,16,0,0.0,0,24.0,0,0,0
Pottawattamie,Oakland,0,12,0,19,0,0,15,0,16,0,8,1,0,0,0,12,0,19,0,0,17,0,18.0,0,0.0,0,0,0
Pottawattamie,Treynor,0,6,0,13,0,0,7,0,2,0,8,0,0,0,0,6,0,13,0,0,7,0,0.0,0,10.0,0,0,0
Pottawattamie,Underwood,0,25,0,18,0,1,17,0,17,4,17,3,0,0,0,28,0,21,0,0,18,0,17.0,0,17.0,0,0,0
Pottawattamie,Walnut,0,0,0,10,0,0,8,0,1,8,0,0,0,0,0,0,0,10,0,0,8,0,1.0,8,0.0,0,0,0
Poweshiek,1ST WARD - 06.06GR,0,25,1,86,0,0,27,0,366,6,257,55,0,7,0,0,0,0,0,0,0,0,387.0,0,311.0,0,3,129
Poweshiek,2ND WARD - 07.07GR,1,27,0,49,0,2,54,0,66,2,115,7,3,2,0,0,0,55,0,0,70,0,78.0,0,124.0,0,0,0
Poweshiek,3RD WARD - 08.08GR,0,9,0,23,0,1,11,0,48,1,33,6,0,0,0,0,0,32,0,0,0,0,50.0,0,45.0,0,0,0
Poweshiek,4TH WARD - 09.09GR,0,9,0,4,0,0,48,0,100,0,60,10,0,5,0,0,0,0,0,0,56,0,111.0,0,64.0,0,0,0
Poweshiek,BMWJ,0,13,0,14,0,0,9,0,12,2,10,0,0,0,0,13,0,15,0,0,10,0,12.0,0,10.0,0,0,0
Poweshiek,CGWS,0,5,0,10,0,0,16,0,12,0,22,8,0,0,0,0,0,13,0,0,18,0,12.0,0,26.0,0,0,4
Poweshiek,DRL,0,0,0,1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,5.0,0,0.0,0,0,1
Poweshiek,JUPS,0,4,0,7,0,0,9,0,7,0,3,3,0,1,0,0,0,8,0,0,14,0,9.0,0,0.0,0,0,3
Poweshiek,MONTEZUMA - 11.11MO,0,5,0,7,0,0,2,0,11,1,9,2,0,0,0,6,0,9,0,0,0,0,12.0,0,10.0,0,0,0
Poweshiek,MS,0,8,0,6,0,0,3,0,8,1,4,0,0,0,0,8,0,10,0,0,0,0,10.0,0,0.0,0,0,0
Ringgold,Athens,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0.0,0,0.0,0,0,0
Ringgold,Clinton,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0.0,0,0.0,0,0,0
Ringgold,Mount Ayr 1,0,11,0,9,0,0,1,0,2,2,5,0,0,0,0,11,0,10,0,0,0,0,0.0,0,6.0,0,0,3
Ringgold,Mount Ayr 2,0,20,0,9,0,0,5,0,3,3,7,1,0,0,0,22,0,10,0,0,0,0,7.0,0,9.0,0,0,0
Ringgold,Tingley,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0.0,0,2.0,0,0,1
Ringgold,Union,0,6,0,5,0,0,7,0,0,0,0,0,0,0,0,6,0,5,0,0,7,0,0.0,0,0.0,0,0,0
Ringgold,Washington,0,1,0,2,0,0,5,0,4,0,5,1,0,5,0,0,0,0,0,0,11,0,4.0,0,5.0,0,0,0
Sac,Auburn,0,4,0,4,0,1,0,0,4,1,2,0,0,0,0,4,0,5,0,0,0,0,7.0,0,0.0,0,0,0
Sac,Early,0,1,0,6,0,0,3,0,2,0,2,0,0,0,0,0,0,6,0,0,3,0,2.0,0,2.0,0,0,0
Sac,Lake View,0,6,0,14,0,0,11,0,9,0,8,0,0,0,0,0,0,14,0,0,15,0,10.0,0,8.0,0,0,1
Sac,Lytton,0,2,0,2,0,0,2,0,2,0,1,2,0,0,0,0,0,5,0,0,0,0,3.0,0,0.0,3,0,0
Sac,Nemaha,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,3.0,0,0.0,0,0,0
Sac,Odebolt,0,3,0,3,0,0,1,0,3,2,2,0,0,0,0,5,0,3,0,0,0,0,6.0,0,0.0,0,0,0
Sac,Sac City,0,20,0,13,0,0,10,0,8,1,9,2,0,0,0,20,0,13,0,0,10,0,10.0,0,10.0,0,0,0
